Mr,L,P,R,T,rho,epsilon,kappa,del_ad,del_nabla,Shell
8.39373434990099e+32,1.2036385158754175e+34,5.858550754744443e+16,15268819291.415546,10694988.24285002,40.89665410783594,2.4754560519449096,9977000638.225464,0.3993270232592519,0.08160241958970618,Rad
8.39512676129613e+32,1.2036729259017544e+34,5.857409968337441e+16,15269980098.602013,10694155.766021732,40.891876273819456,2.474305951175399,9977000638.22575,0.3993271014668172,0.08160073356789292,Rad
8.396519172691269e+32,1.2037073198264977e+34,5.85626934007469e+16,15271140861.286337,10693323.309863934,40.887098719752274,2.473156299300512,9977000638.225464,0.3993271796690669,0.08159904912274105,Rad
8.397911584086409e+32,1.203741697656102e+34,5.85512886992448e+16,15272301579.498444,10692490.874365,40.882321445550886,2.4720070961599814,9977000638.225464,0.39932725786600165,0.08159736625410023,Rad
8.399303995481548e+32,1.2037760593970196e+34,5.853988557855115e+16,15273462253.26825,10691658.459513308,40.8775444511318,2.470858341593615,9977000638.225628,0.3993273360576228,0.0815956849618203,Rad
8.400696406876687e+32,1.2038104050557005e+34,5.852848403834912e+16,15274622882.625675,10690826.065297231,40.872767736411625,2.4697100354412918,9977000638.225586,0.3993274142439309,0.08159400524575168,Rad
8.402088818271827e+32,1.2038447346385933e+34,5.851708407832192e+16,15275783467.600643,10689993.691705136,40.86799130130695,2.4685621775429327,9977000638.225586,0.39932749242492743,0.081592327105745,Rad
8.403481229666966e+32,1.2038790481521445e+34,5.850568569815294e+16,15276944008.223066,10689161.338725392,40.86321514573443,2.467414767738542,9977000638.225586,0.3993275706006133,0.08159065054165139,Rad
8.404873641062106e+32,1.2039133456027987e+34,5.849428889752563e+16,15278104504.522867,10688329.006346362,40.85843926961072,2.4662678058681715,9977000638.225668,0.39932764877098936,0.08158897555332231,Rad
8.406266052457245e+32,1.203947626996998e+34,5.84828936761236e+16,15279264956.529957,10687496.694556411,40.85366367285258,2.4651212917719527,9977000638.225668,0.3993277269360567,0.08158730214060954,Rad
8.407658463852386e+32,1.2039818923411834e+34,5.847150003363051e+16,15280425364.274254,10686664.403343894,40.84888835537674,2.463975225290062,9977000638.22575,0.39932780509581645,0.08158563030336541,Rad
8.409050875247524e+32,1.2040161416417932e+34,5.84601079697302e+16,15281585727.78567,10685832.13269717,40.84411331709999,2.4628296062627584,9977000638.225382,0.3993278832502695,0.08158396004144244,Rad
8.410443286642665e+32,1.204050374905264e+34,5.844871748410653e+16,15282746047.09412,10684999.882604593,40.839338557939165,2.46168443453034,9977000638.225342,0.399327961399417,0.08158229135469354,Rad
8.411835698037804e+32,1.2040845921380303e+34,5.843732857644356e+16,15283906322.229513,10684167.653054515,40.83456407781113,2.4605397099332,9977000638.225382,0.39932803954326,0.08158062424297213,Rad
8.413228109432944e+32,1.2041187933465254e+34,5.84259412464254e+16,15285066553.221764,10683335.44403528,40.8297898766328,2.4593954323117595,9977000638.225302,0.39932811768179943,0.08157895870613202,Rad
8.414620520828083e+32,1.2041529785371795e+34,5.841455549373631e+16,15286226740.10078,10682503.25553524,40.8250159543211,2.4582516015065288,9977000638.225586,0.3993281958150362,0.0815772947440272,Rad
8.416012932223222e+32,1.2041871477164213e+34,5.840317131806062e+16,15287386882.896473,10681671.087542735,40.820242310793,2.4571082173580683,9977000638.225586,0.39932827394297143,0.08157563235651209,Rad
8.417405343618362e+32,1.2042213008906779e+34,5.83917887190828e+16,15288546981.638752,10680838.940046104,40.815468945965534,2.4559652797070046,9977000638.225586,0.39932835206560646,0.08157397154344172,Rad
8.4187977550135e+32,1.2042554380663737e+34,5.838040769648742e+16,15289707036.35752,10680006.813033685,40.810695859755754,2.4548227883940292,9977000638.225424,0.3993284301829417,0.08157231230467131,Rad
8.420190166408641e+32,1.204289559249932e+34,5.836902824995916e+16,15290867047.082687,10679174.706493817,40.80592305208071,2.4536807432598975,9977000638.225342,0.39932850829497873,0.08157065464005629,Rad
8.42158257780378e+32,1.2043236644477738e+34,5.835765037918281e+16,15292027013.844158,10678342.620414829,40.801150522857576,2.4525391441454265,9977000638.225668,0.3993285864017185,0.08156899854945289,Rad
8.42297498919892e+32,1.2043577536663176e+34,5.834627408384326e+16,15293186936.671837,10677510.554785052,40.79637827200348,2.451397990891482,9977000638.225628,0.3993286645031616,0.08156734403271729,Rad
8.424367400594059e+32,1.2043918269119801e+34,5.8334899363625544e+16,15294346815.595627,10676678.509592814,40.79160629943564,2.450257283339018,9977000638.225832,0.3993287425993095,0.08156569108970628,Rad
8.4257598119892e+32,1.2044258841911773e+34,5.832352621821475e+16,15295506650.645433,10675846.484826438,40.786834605071284,2.4491170213290383,9977000638.22571,0.3993288206901631,0.08156403972027704,Rad
8.427152223384338e+32,1.2044599255103213e+34,5.831215464729613e+16,15296666441.851152,10675014.480474247,40.782063188827685,2.4479772047025987,9977000638.225546,0.39932889877572353,0.08156238992428705,Rad
8.428544634779479e+32,1.2044939508758235e+34,5.830078465055501e+16,15297826189.242691,10674182.49652456,40.77729205062215,2.446837833300843,9977000638.225424,0.39932897685599167,0.08156074170159411,Rad
8.429937046174617e+32,1.2045279602940932e+34,5.8289416227676856e+16,15298985892.849945,10673350.532965692,40.77252119037203,2.445698906964953,9977000638.225464,0.3993290549309686,0.08155909505205658,Rad
8.431329457569756e+32,1.204561953771537e+34,5.827804937834722e+16,15300145552.702814,10672518.58978596,40.767750607994714,2.4445604255361837,9977000638.22579,0.3993291330006555,0.08155744997553296,Rad
8.432721868964897e+32,1.2045959313145608e+34,5.826668410225174e+16,15301305168.831196,10671686.666973671,40.76298030340761,2.4434223888558533,9977000638.225586,0.39932921106505326,0.08155580647188235,Rad
8.434114280360035e+32,1.2046298929295673e+34,5.825532039907625e+16,15302464741.264988,10670854.764517138,40.75821027652819,2.442284796765355,9977000638.225506,0.3993292891241629,0.08155416454096409,Rad
8.435506691755176e+32,1.2046638386229578e+34,5.824395826850659e+16,15303624270.034088,10670022.882404665,40.75344052727393,2.4411476491061115,9977000638.225832,0.3993293671779854,0.0815525241826379,Rad
8.436899103150315e+32,1.2046977684011316e+34,5.823259771022879e+16,15304783755.168386,10669191.020624556,40.74867105556239,2.4400109457196404,9977000638.225546,0.39932944522652203,0.08155088539676393,Rad
8.438291514545455e+32,1.2047316822704863e+34,5.822123872392894e+16,15305943196.69778,10668359.179165108,40.74390186131112,2.438874686447508,9977000638.225464,0.3993295232697737,0.08154924818320275,Rad
8.439683925940594e+32,1.204765580237417e+34,5.820988130929328e+16,15307102594.652163,10667527.358014623,40.739132944437735,2.4377388711313346,9977000638.22522,0.39932960130774137,0.08154761254181517,Rad
8.441076337335734e+32,1.2047994623083169e+34,5.8198525466008104e+16,15308261949.061426,10666695.557161395,40.73436430485989,2.4366034996128207,9977000638.225424,0.3993296793404261,0.08154597847246242,Rad
8.442468748730873e+32,1.2048333284895777e+34,5.818717119375989e+16,15309421259.95546,10665863.776593717,40.72959594249524,2.435468571733723,9977000638.225546,0.3993297573678292,0.0815443459750062,Rad
8.443861160126012e+32,1.2048671787875886e+34,5.8175818492235144e+16,15310580527.364153,10665032.016299877,40.7248278572615,2.4343340873358583,9977000638.225628,0.3993298353899514,0.08154271504930845,Rad
8.445253571521152e+32,1.2049010132087376e+34,5.816446736112054e+16,15311739751.3174,10664200.276268166,40.72006004907645,2.4332000462610988,9977000638.225668,0.39932991340679397,0.08154108569523157,Rad
8.446645982916291e+32,1.2049348317594097e+34,5.815311780010287e+16,15312898931.845085,10663368.556486866,40.71529251785789,2.4320664483513874,9977000638.225506,0.3993299914183576,0.08153945791263834,Rad
8.448038394311431e+32,1.2049686344459886e+34,5.8141769808868984e+16,15314058068.977097,10662536.856944256,40.71052526352362,2.430933293448735,9977000638.225832,0.39933006942464383,0.08153783170139195,Rad
8.44943080570657e+32,1.205002421274856e+34,5.813042338710588e+16,15315217162.743319,10661705.177628621,40.70575828599153,2.4298005813952073,9977000638.225586,0.3993301474256532,0.08153620706135575,Rad
8.45082321710171e+32,1.2050361922523914e+34,5.811907853450064e+16,15316376213.173641,10660873.518528236,40.7009915851795,2.428668312032924,9977000638.225546,0.3993302254213872,0.08153458399239367,Rad
8.452215628496849e+32,1.2050699473849725e+34,5.81077352507405e+16,15317535220.297945,10660041.879631374,40.69622516100552,2.4275364852040893,9977000638.225586,0.3993303034118466,0.08153296249437,Rad
8.45360803989199e+32,1.2051036866789754e+34,5.809639353551274e+16,15318694184.146116,10659210.260926304,40.691459013387515,2.4264051007509413,9977000638.225628,0.3993303813970326,0.08153134256714943,Rad
8.455000451287128e+32,1.205137410140773e+34,5.808505338850482e+16,15319853104.748035,10658378.6624013,40.68669314224353,2.4252741585158026,9977000638.225546,0.3993304593769461,0.08152972421059683,Rad
8.456392862682269e+32,1.205171117776738e+34,5.807371480940425e+16,15321011982.133587,10657547.084044624,40.68192754749161,2.4241436583410536,9977000638.225832,0.3993305373515882,0.08152810742457765,Rad
8.457785274077408e+32,1.2052048095932393e+34,5.80623777978987e+16,15322170816.332645,10656715.52584454,40.67716222904986,2.4230136000691247,9977000638.225382,0.39933061532096004,0.08152649220895766,Rad
8.459177685472546e+32,1.2052384855966454e+34,5.805104235367591e+16,15323329607.375095,10655883.98778931,40.67239718683639,2.421883983542517,9977000638.225628,0.39933069328506265,0.08152487856360291,Rad
8.460570096867687e+32,1.205272145793322e+34,5.803970847642375e+16,15324488355.290817,10655052.46986719,40.66763242076937,2.4207548086038013,9977000638.225546,0.3993307712438971,0.08152326648837996,Rad
8.461962508262826e+32,1.2053057901896328e+34,5.802837616583021e+16,15325647060.109684,10654220.972066438,40.662867930767014,2.419626075095596,9977000638.22571,0.3993308491974642,0.08152165598315565,Rad
8.463354919657966e+32,1.2053394187919401e+34,5.801704542158335e+16,15326805721.861578,10653389.494375303,40.65810371674757,2.4184977828605922,9977000638.225506,0.3993309271457653,0.08152004704779728,Rad
8.464747331053105e+32,1.2053730316066039e+34,5.800571624337139e+16,15327964340.576368,10652558.036782037,40.65333977862929,2.417369931741536,9977000638.22579,0.3993310050888012,0.08151843968217246,Rad
8.466139742448245e+32,1.2054066286399816e+34,5.7994388630882616e+16,15329122916.283936,10651726.599274889,40.6485761163305,2.4162425215812338,9977000638.225424,0.39933108302657333,0.08151683388614912,Rad
8.467532153843384e+32,1.2054402098984297e+34,5.798306258380546e+16,15330281449.01415,10650895.181842102,40.64381272976955,2.4151155522225705,9977000638.225506,0.3993311609590824,0.08151522965959564,Rad
8.468924565238524e+32,1.2054737753883027e+34,5.797173810182843e+16,15331439938.796888,10650063.784471916,40.639049618864846,2.4139890235084653,9977000638.22575,0.3993312388863295,0.08151362700238086,Rad
8.470316976633663e+32,1.2055073251159518e+34,5.796041518464019e+16,15332598385.662018,10649232.407152575,40.634286783534804,2.4128629352819244,9977000638.225586,0.399331316808316,0.08151202591437377,Rad
8.471709388028803e+32,1.205540859087728e+34,5.794909383192945e+16,15333756789.639414,10648401.04987231,40.629524223697885,2.4117372873860035,9977000638.225464,0.39933139472504253,0.08151042639544391,Rad
8.473101799423942e+32,1.2055743773099788e+34,5.793777404338509e+16,15334915150.758944,10647569.712619362,40.62476193927259,2.4106120796638164,9977000638.22571,0.3993314726365105,0.0815088284454611,Rad
8.474494210819081e+32,1.205607879789051e+34,5.792645581869607e+16,15336073469.050478,10646738.395381957,40.61999993017748,2.409487311958552,9977000638.225586,0.39933155054272057,0.0815072320642957,Rad
8.475886622214221e+32,1.2056413665312884e+34,5.791513915755146e+16,15337231744.543886,10645907.098148325,40.61523819633111,2.4083629841134497,9977000638.225506,0.39933162844367415,0.08150563725181818,Rad
8.47727903360936e+32,1.2056748375430337e+34,5.790382405964044e+16,15338389977.269032,10645075.820906693,40.61047673765212,2.4072390959718106,9977000638.225628,0.3993317063393723,0.0815040440078996,Rad
8.4786714450045e+32,1.205708292830627e+34,5.78925105246523e+16,15339548167.255787,10644244.563645283,40.605715554059124,2.406115647376998,9977000638.225628,0.39933178422981586,0.08150245233241125,Rad
8.48006385639964e+32,1.2057417324004068e+34,5.788119855227648e+16,15340706314.53401,10643413.326352317,40.60095464547086,2.4049926381724527,9977000638.225668,0.39933186211500615,0.08150086222522494,Rad
8.48145626779478e+32,1.2057751562587093e+34,5.7869888142202456e+16,15341864419.133572,10642582.109016012,40.59619401180601,2.403870068201654,9977000638.22579,0.399331939994944,0.08149927368621267,Rad
8.482848679189919e+32,1.205808564411869e+34,5.7858579294119864e+16,15343022481.08433,10641750.911624584,40.591433652983376,2.40274793730815,9977000638.22571,0.39933201786963046,0.08149768671524697,Rad
8.484241090585059e+32,1.2058419568662185e+34,5.784727200771844e+16,15344180500.416153,10640919.734166246,40.58667356892174,2.4016262453355592,9977000638.225424,0.399332095739067,0.0814961013122007,Rad
8.485633501980198e+32,1.2058753336280883e+34,5.783596628268803e+16,15345338477.158897,10640088.576629207,40.58191375953996,2.4005049921275448,9977000638.22575,0.39933217360325407,0.08149451747694705,Rad
8.487025913375338e+32,1.2059086947038068e+34,5.7824662118718584e+16,15346496411.342426,10639257.439001676,40.57715422475689,2.3993841775278586,9977000638.225628,0.3993322514621934,0.08149293520935957,Rad
8.488418324770477e+32,1.2059420400997009e+34,5.781335951550018e+16,15347654302.996597,10638426.321271855,40.57239496449147,2.39826380138028,9977000638.225546,0.3993323293158855,0.08149135450931233,Rad
8.489810736165616e+32,1.2059753698220947e+34,5.780205847272297e+16,15348812152.151272,10637595.223427951,40.567635978662636,2.3971438635286733,9977000638.225506,0.3993324071643317,0.0814897753766795,Rad
8.491203147560756e+32,1.2060086838773112e+34,5.779075899007724e+16,15349969958.836306,10636764.145458158,40.56287726718939,2.3960243638169545,9977000638.225464,0.39933248500753293,0.08148819781133594,Rad
8.492595558955895e+32,1.206041982271671e+34,5.777946106725339e+16,15351127723.081556,10635933.087350678,40.55811882999076,2.3949053020891093,9977000638.225382,0.39933256284549057,0.08148662181315659,Rad
8.493987970351035e+32,1.2060752650114928e+34,5.776816470394192e+16,15352285444.916882,10635102.0490937,40.55336066698581,2.3937866781891732,9977000638.225506,0.39933264067820523,0.081485047382017,Rad
8.495380381746174e+32,1.2061085321030935e+34,5.775686989983346e+16,15353443124.372131,10634271.030675419,40.54860277809364,2.392668491961257,9977000638.225586,0.3993327185056784,0.08148347451779295,Rad
8.496772793141314e+32,1.2061417835527877e+34,5.7745576654618696e+16,15354600761.477163,10633440.03208402,40.5438451632334,2.391550743249509,9977000638.225464,0.3993327963279111,0.08148190322036065,Rad
8.498165204536453e+32,1.2061750193668884e+34,5.77342849679885e+16,15355758356.26183,10632609.053307693,40.53908782232427,2.3904334318981646,9977000638.225302,0.399332874144904,0.08148033348959666,Rad
8.499557615931594e+32,1.2062082395517063e+34,5.772299483963379e+16,15356915908.755983,10631778.094334621,40.53433075528546,2.3893165577515094,9977000638.225424,0.3993329519566585,0.08147876532537789,Rad
8.500950027326732e+32,1.2062414441135501e+34,5.7711706269245624e+16,15358073418.989473,10630947.155152984,40.529573962036224,2.3882001206538876,9977000638.225546,0.3993330297631757,0.0814771987275816,Rad
8.502342438721873e+32,1.2062746330587275e+34,5.770041925651517e+16,15359230886.992151,10630116.23575096,40.524817442495866,2.387084120449712,9977000638.225382,0.3993331075644567,0.08147563369608558,Rad
8.503734850117012e+32,1.2063078063935425e+34,5.76891338011337e+16,15360388312.793863,10629285.336116724,40.52006119658371,2.3859685569834403,9977000638.22579,0.3993331853605023,0.08147407023076783,Rad
8.50512726151215e+32,1.2063409641242986e+34,5.767784990279259e+16,15361545696.424461,10628454.45623845,40.515305224219134,2.384853430099617,9977000638.225506,0.3993332631513138,0.08147250833150671,Rad
8.506519672907291e+32,1.206374106257297e+34,5.766656756118331e+16,15362703037.913792,10627623.596104307,40.51054952532151,2.38373873964282,9977000638.225586,0.3993333409368923,0.08147094799818111,Rad
8.50791208430243e+32,1.2064072327988365e+34,5.765528677599752e+16,15363860337.2917,10626792.755702464,40.50579409981034,2.3826244854577108,9977000638.225464,0.39933341871723876,0.08146938923067011,Rad
8.50930449569757e+32,1.2064403437552142e+34,5.764400754692688e+16,15365017594.588034,10625961.935021084,40.50103894760505,2.381510667388998,9977000638.225546,0.3993334964923544,0.08146783202885328,Rad
8.510696907092709e+32,1.2064734391327253e+34,5.763272987366323e+16,15366174809.832632,10625131.13404833,40.49628406862519,2.380397285281449,9977000638.225628,0.3993335742622401,0.08146627639261055,Rad
8.512089318487849e+32,1.2065065189376631e+34,5.7621453755898504e+16,15367331983.055344,10624300.35277236,40.49152946279031,2.3792843389799128,9977000638.225832,0.39933365202689713,0.08146472232182211,Rad
8.513481729882988e+32,1.2065395831763185e+34,5.7610179193324744e+16,15368489114.286007,10623469.591181334,40.48677513002002,2.378171828329278,9977000638.225546,0.3993337297863264,0.08146316981636871,Rad
8.514874141278128e+32,1.206572631854981e+34,5.759890618563409e+16,15369646203.554468,10622638.849263405,40.48202107023393,2.377059753174494,9977000638.225382,0.39933380754052916,0.08146161887613124,Rad
8.516266552673267e+32,1.2066056649799378e+34,5.758763473251882e+16,15370803250.890562,10621808.127006724,40.47726728335173,2.375948113360589,9977000638.225506,0.39933388528950636,0.08146006950099115,Rad
8.517658964068407e+32,1.2066386825574742e+34,5.757636483367128e+16,15371960256.324133,10620977.42439944,40.47251376929311,2.3748369087326324,9977000638.22575,0.3993339630332591,0.08145852169083025,Rad
8.519051375463546e+32,1.2066716845938737e+34,5.7565096488783976e+16,15373117219.885017,10620146.741429698,40.46776052797784,2.3737261391357567,9977000638.225668,0.3993340407717887,0.08145697544553061,Rad
8.520443786858685e+32,1.2067046710954175e+34,5.7553829697549496e+16,15374274141.603052,10619316.078085644,40.46300755932569,2.372615804415178,9977000638.225546,0.399334118505096,0.08145543076497469,Rad
8.521836198253825e+32,1.2067376420683852e+34,5.754256445966051e+16,15375431021.508078,10618485.434355415,40.458254863256485,2.3715059044161486,9977000638.22522,0.399334196233182,0.08145388764904542,Rad
8.523228609648964e+32,1.206770597519054e+34,5.753130077480988e+16,15376587859.629925,10617654.810227156,40.453502439690084,2.3703964389839847,9977000638.22575,0.39933427395604804,0.08145234609762597,Rad
8.524621021044105e+32,1.2068035374536997e+34,5.752003864269047e+16,15377744655.998432,10616824.205688994,40.448750288546385,2.369287407964069,9977000638.225464,0.39933435167369513,0.08145080611060003,Rad
8.526013432439243e+32,1.2068364618785956e+34,5.750877806299536e+16,15378901410.643429,10615993.620729068,40.44399840974535,2.368178811201843,9977000638.225546,0.3993344293861242,0.08144926768785153,Rad
8.527405843834384e+32,1.2068693708000133e+34,5.749751903541765e+16,15380058123.594755,10615163.055335507,40.43924680320692,2.3670706485428084,9977000638.22571,0.3993345070933365,0.08144773082926475,Rad
8.528798255229523e+32,1.2069022642242227e+34,5.748626155965062e+16,15381214794.882236,10614332.509496437,40.434495468851125,2.365962919832527,9977000638.225464,0.39933458479533296,0.08144619553472456,Rad
8.530190666624663e+32,1.206935142157491e+34,5.74750056353876e+16,15382371424.535707,10613501.983199984,40.42974440659801,2.3648556249166237,9977000638.225628,0.39933466249211497,0.08144466180411587,Rad
8.531583078019802e+32,1.206968004606084e+34,5.746375126232211e+16,15383528012.584995,10612671.47643427,40.424993616367686,2.3637487636407815,9977000638.225424,0.3993347401836835,0.08144312963732431,Rad
8.53297548941494e+32,1.207000851576265e+34,5.745249844014768e+16,15384684559.05993,10611840.989187416,40.42024309808025,2.3626423358507447,9977000638.225302,0.3993348178700394,0.0814415990342355,Rad
8.534367900810081e+32,1.2070336830742969e+34,5.7441247168558e+16,15385841063.990343,10611010.521447536,40.41549285165587,2.3615363413923145,9977000638.22579,0.399334895551184,0.08144006999473581,Rad
8.53576031220522e+32,1.2070664991064382e+34,5.7429997447246904e+16,15386997527.406057,10610180.073202748,40.410742877014755,2.3604307801113533,9977000638.225424,0.39933497322711836,0.08143854251871167,Rad
8.53715272360036e+32,1.2070992996789476e+34,5.741874927590827e+16,15388153949.336903,10609349.644441158,40.40599317407717,2.35932565185379,9977000638.225628,0.39933505089784355,0.0814370166060502,Rad
8.538545134995499e+32,1.2071320847980805e+34,5.7407502654236136e+16,15389310329.812698,10608519.235150881,40.40124374276335,2.3582209564656087,9977000638.225628,0.3993351285633607,0.08143549225663843,Rad
8.539937546390639e+32,1.207164854470091e+34,5.739625758192462e+16,15390466668.863276,10607688.84532002,40.396494582993654,2.3571166937928547,9977000638.225668,0.39933520622367086,0.08143396947036426,Rad
8.541329957785778e+32,1.2071976087012307e+34,5.738501405866797e+16,15391622966.518452,10606858.474936679,40.39174569468842,2.3560128636816318,9977000638.225302,0.39933528387877515,0.08143244824711561,Rad
8.542722369180918e+32,1.2072303474977498e+34,5.737377208416052e+16,15392779222.808056,10606028.12398896,40.38699707776802,2.3549094659781007,9977000638.225424,0.39933536152867455,0.08143092858678092,Rad
8.544114780576057e+32,1.2072630708658963e+34,5.736253165809675e+16,15393935437.761902,10605197.79246496,40.38224873215293,2.3538065005284996,9977000638.225506,0.3993354391733704,0.08142941048924895,Rad
8.545507191971198e+32,1.2072957788119161e+34,5.73512927801712e+16,15395091611.409817,10604367.480352774,40.37750065776359,2.352703967179102,9977000638.225586,0.39933551681286356,0.08142789395440893,Rad
8.546899603366336e+32,1.2073284713420533e+34,5.7340055450078584e+16,15396247743.781616,10603537.1876405,40.37275285452052,2.3516018657762703,9977000638.225628,0.3993355944471553,0.08142637898215019,Rad
8.548292014761475e+32,1.20736114846255e+34,5.732881966751366e+16,15397403834.907118,10602706.91431622,40.368005322344274,2.350500196166388,9977000638.225668,0.39933567207624676,0.08142486557236281,Rad
8.549684426156616e+32,1.2073938101796463e+34,5.731758543217133e+16,15398559884.816145,10601876.660368027,40.36325806115542,2.349398958195934,9977000638.225464,0.39933574970013874,0.08142335372493693,Rad
8.551076837551754e+32,1.2074264564995804e+34,5.730635274374662e+16,15399715893.538507,10601046.425784007,40.35851107087459,2.3482981517114396,9977000638.225628,0.39933582731883266,0.08142184343976319,Rad
8.552469248946895e+32,1.2074590874285885e+34,5.729512160193462e+16,15400871861.104027,10600216.210552238,40.35376435142244,2.347197776559475,9977000638.225382,0.39933590493232946,0.08142033471673259,Rad
8.553861660342034e+32,1.2074917029729047e+34,5.728389200643059e+16,15402027787.542513,10599386.014660804,40.349017902719666,2.3460978325866977,9977000638.225424,0.39933598254063035,0.08141882755573646,Rad
8.555254071737174e+32,1.2075243031387615e+34,5.727266395692984e+16,15403183672.883781,10598555.838097777,40.344271724687026,2.3449983196398154,9977000638.225546,0.39933606014373635,0.08141732195666654,Rad
8.556646483132313e+32,1.207556887932389e+34,5.726143745312784e+16,15404339517.157646,10597725.680851238,40.33952581724528,2.34389923756558,9977000638.225546,0.3993361377416485,0.08141581791941489,Rad
8.558038894527453e+32,1.2075894573600158e+34,5.725021249472012e+16,15405495320.393919,10596895.542909253,40.334780180315235,2.3428005862108305,9977000638.225506,0.3993362153343682,0.081414315443874,Rad
8.559431305922592e+32,1.2076220114278676e+34,5.723898908140237e+16,15406651082.622408,10596065.424259894,40.33003481381777,2.3417023654224542,9977000638.225628,0.3993362929218962,0.08141281452993669,Rad
8.560823717317732e+32,1.2076545501421698e+34,5.722776721287035e+16,15407806803.872929,10595235.324891225,40.325289717673755,2.340604575047384,9977000638.225668,0.39933637050423376,0.0814113151774962,Rad
8.562216128712871e+32,1.207687073509144e+34,5.721654688881997e+16,15408962484.175282,10594405.24479131,40.32054489180413,2.339507214932637,9977000638.225546,0.3993364480813821,0.08140981738644607,Rad
8.56360854010801e+32,1.207719581535011e+34,5.72053281089472e+16,15410118123.559282,10593575.183948213,40.31580033612985,2.338410284925269,9977000638.225546,0.399336525653342,0.08140832115668013,Rad
8.56500095150315e+32,1.2077520742259895e+34,5.719411087294816e+16,15411273722.054737,10592745.14234999,40.31105605057193,2.3373137848724004,9977000638.225424,0.399336603220115,0.08140682648809279,Rad
8.566393362898289e+32,1.2077845515882957e+34,5.718289518051908e+16,15412429279.691448,10591915.119984698,40.30631203505143,2.3362177146212337,9977000638.22575,0.39933668078170176,0.0814053333805787,Rad
8.56778577429343e+32,1.2078170136281446e+34,5.717168103135626e+16,15413584796.499224,10591085.116840387,40.30156828948939,2.3351220740189946,9977000638.225382,0.39933675833810395,0.08140384183403288,Rad
8.569178185688568e+32,1.2078494603517482e+34,5.716046842515614e+16,15414740272.507866,10590255.13290511,40.29682481380698,2.3340268629129977,9977000638.225506,0.3993368358893221,0.08140235184835069,Rad
8.570570597083709e+32,1.2078818917653178e+34,5.714925736161528e+16,15415895707.74718,10589425.168166915,40.292081607925326,2.3329320811505987,9977000638.225424,0.3993369134353578,0.08140086342342798,Rad
8.571963008478847e+32,1.2079143078750616e+34,5.713804784043033e+16,15417051102.246967,10588595.222613845,40.287338671765646,2.331837728579224,9977000638.225668,0.3993369909762116,0.08139937655916084,Rad
8.573355419873988e+32,1.2079467086871866e+34,5.712683986129805e+16,15418206456.037031,10587765.296233945,40.28259600524916,2.3307438050463576,9977000638.22575,0.39933706851188533,0.08139789125544572,Rad
8.574747831269127e+32,1.2079790942078975e+34,5.711563342391533e+16,15419361769.14717,10586935.389015254,40.27785360829716,2.32965031039954,9977000638.225546,0.39933714604237963,0.08139640751217954,Rad
8.576140242664267e+32,1.208011464443397e+34,5.710442852797914e+16,15420517041.607182,10586105.500945805,40.273111480830956,2.3285572444863685,9977000638.225506,0.3993372235676956,0.08139492532925964,Rad
8.577532654059406e+32,1.208043819399886e+34,5.709322517318659e+16,15421672273.446867,10585275.632013638,40.2683696227719,2.3274646071545044,9977000638.22575,0.3993373010878346,0.08139344470658347,Rad
8.578925065454545e+32,1.2080761590835634e+34,5.708202335923486e+16,15422827464.696024,10584445.782206783,40.26362803404137,2.326372398251675,9977000638.225506,0.39933737860279755,0.081391965644049,Rad
8.580317476849685e+32,1.208108483500626e+34,5.70708230858213e+16,15423982615.384449,10583615.951513268,40.258886714560795,2.3252806176256473,9977000638.225464,0.3993374561125857,0.08139048814155465,Rad
8.581709888244824e+32,1.2081407926572688e+34,5.705962435264331e+16,15425137725.541935,10582786.139921121,40.254145664251666,2.324189265124273,9977000638.225464,0.39933753361720015,0.08138901219899905,Rad
8.583102299639964e+32,1.2081730865596849e+34,5.704842715939842e+16,15426292795.19828,10581956.347418364,40.24940488303547,2.3230983405954433,9977000638.225302,0.39933761111664196,0.08138753781628134,Rad
8.584494711035103e+32,1.2082053652140652e+34,5.70372315057843e+16,15427447824.383276,10581126.573993018,40.24466437083377,2.3220078438871097,9977000638.225546,0.39933768861091223,0.081386064993301,Rad
8.585887122430243e+32,1.2082376286265985e+34,5.702603739149868e+16,15428602813.126717,10580296.819633104,40.23992412756811,2.3209177748473038,9977000638.22575,0.3993377661000122,0.08138459372995767,Rad
8.587279533825382e+32,1.208269876803472e+34,5.701484481623945e+16,15429757761.458393,10579467.084326634,40.23518415316016,2.3198281333240853,9977000638.22571,0.399337843583943,0.08138312402615167,Rad
8.588671945220522e+32,1.2083021097508712e+34,5.700365377970455e+16,15430912669.408096,10578637.368061624,40.23044444753155,2.3187389191656025,9977000638.225546,0.39933792106270555,0.08138165588178345,Rad
8.590064356615661e+32,1.2083343274749786e+34,5.69924642815921e+16,15432067537.005615,10577807.670826085,40.22570501060399,2.3176501322200442,9977000638.225464,0.3993379985363009,0.08138018929675392,Rad
8.591456768010802e+32,1.208366529981976e+34,5.698127632160027e+16,15433222364.28074,10576977.992608022,40.22096584229922,2.3165617723356666,9977000638.225586,0.39933807600473076,0.08137872427096438,Rad
8.59284917940594e+32,1.208398717278042e+34,5.697008989942738e+16,15434377151.26326,10576148.333395442,40.216226942539016,2.315473839360775,9977000638.22571,0.39933815346799567,0.08137726080431645,Rad
